sub1,sub2,sub3,sub4,sub5
3315.757119,-440.7278042,325.5113888,338.0640307,51.41526604
3320.956664,-413.3550378,351.4444665,270.9832793,-18.81937125
3326.040246,-385.4987178,357.7997147,213.9803515,-134.7315951
3331.110231,-357.4023027,353.0972396,153.3522723,-161.9574408
3336.110671,-328.9333576,380.9872317,96.76331489,-102.8278605
3341.222506,-300.5080892,356.3575562,19.85958686,-35.95156025
3346.461269,-272.1621863,416.3470731,-79.3474691,67.03131373
3351.693295,-243.5844346,351.9408767,-182.6849942,84.89525722
3356.961909,-214.8739071,370.5515756,-295.901012,-0.838565066
3362.118309,-185.7249825,409.9394047,-376.4679917,0.695259873
3367.135081,-156.0769802,383.5624419,-418.2765071,65.87596411
3372.115303,-126.1486782,388.5684308,-445.5776016,49.31254604
3377.014167,-95.8467462,419.5304186,-445.7084885,-24.69935133
3381.889475,-65.2812108,382.4684861,-439.1346593,-28.38209022
3386.749295,-34.4687954,383.7669329,-427.2677456,23.37031329
3391.524876,-3.2710419,427.0958608,-388.3681118,48.27841622
3396.227911,28.2901685,438.3101463,-326.1660642,66.36783816
3401.021001,59.86619207,380.8034451,-278.513991,18.76335213
3405.908623,91.44676368,391.4098404,-245.3974601,-112.9577672
3410.81996,123.186207,443.8896402,-210.5887568,-140.1670506
3415.796463,154.9956691,408.8682369,-183.2074085,-69.56295982
3420.725907,187.1137822,401.3842365,-134.8100548,-57.45387125
3425.60071,219.5572851,403.5377347,-63.11378721,-71.64194254
3430.511474,252.1330855,413.5669555,10.4705132,-26.66202829
3435.433602,284.8937601,395.1390813,92.6065708,60.45698629
3440.112539,318.4497206,405.290413,148.1332024,81.05412514
3444.533142,352.8403459,392.1837171,171.3259779,39.70681696
3448.797649,387.8162906,402.2131516,183.6373004,27.11560893
3452.83535,423.5481311,401.0717263,174.4460084,23.93878426
3456.814636,459.6385908,394.0153068,159.2228562,32.30861038
3460.740517,496.075874,397.1950445,139.2617984,67.0867661
3464.465196,533.2124987,399.9225253,97.1644855,74.82529408
3468.020339,570.9743395,399.364938,35.7326793,58.20770431
3471.555867,608.9944,397.0054916,-11.2557145,21.929956
3475.06401,647.2910502,400.5008914,-43.5507601,-46.31519177
3478.490983,685.9986021,396.0442848,-75.9468854,-102.5969844
3481.870362,725.0349186,407.7385639,-100.2128193,-147.9710254
3485.070366,764.7204896,391.1593404,-141.0896388,-146.220557
3488.081122,805.0800095,397.2431001,-200.5712376,-82.4529946
3490.993507,845.8923239,404.9727276,-259.7392854,9.980727187
