sub1,sub2,sub3,100mspd,10mspd
-0.356223024,-4.9339493,6.240172324,4.3422,3.7138
0.61097848,-3.073521499,5.522543019,4.253,3.6445
-0.385106883,-1.705449905,4.950556789,4.1879,3.5968
-0.104912532,-2.356337483,4.681250016,4.1306,3.5557
0.506507537,-4.070268183,4.703760646,4.0647,3.5066
-0.370205296,-4.566909715,4.867115012,3.9791,3.4392
0.062167667,-3.99045899,4.958291323,3.8815,3.3612
-0.107199436,-3.81861022,4.795809655,3.7845,3.2851
0.124569584,-3.516537162,4.301967577,3.7007,3.2233
0.068874268,-2.087278504,3.528404236,3.6396,3.185
0.037027777,-0.806517059,2.629489282,3.598,3.1658
-0.312318389,-0.925771055,1.798089443,3.5695,3.1572
0.198081762,-1.249219708,1.191137946,3.5476,3.1508
0.084380872,-0.728344366,0.873963494,3.5269,3.1398
-0.128607493,-0.364307799,0.802915292,3.502,3.1216
0.037201713,-0.627077076,0.849875362,3.4665,3.0931
0.110118803,-0.446392082,0.856273279,3.4115,3.0493
-0.222901542,0.208716541,0.694185001,3.3314,2.9869
0.040399988,0.298331058,0.311268954,3.2389,2.9158
0.201368412,0.274414293,-0.255782705,3.1523,2.8503
-0.066189181,1.22780546,-0.901616279,3.0903,2.8052
-0.129761369,2.365755016,-1.495993647,3.0654,2.7897
-0.026434942,2.419216066,-1.932781123,3.0647,2.7933
0.195795782,1.969850116,-2.165645898,3.0684,2.7998
-0.074040977,1.942611337,-2.21857036,3.0567,2.7931
-0.104446909,1.904185106,-2.169738197,3.0164,2.7625
0.155219789,1.592135171,-2.11735496,2.9603,2.7179
-0.023099242,1.794923332,-2.141824091,2.9074,2.6746
-0.305752349,2.634350926,-2.278598576,2.877,2.6481
0.466122202,3.154458466,-2.510580668,2.8797,2.6475
-0.188064049,3.028790175,-2.780726126,2.8948,2.6576
-0.081774985,2.839680173,-3.017905188,2.8944,2.6574
-0.000130492,2.825025303,-3.164894812,2.851,2.6265
0.070958146,2.786894006,-3.197852152,2.748,2.5513
0.051236953,2.739830653,-3.131067606,2.6061,2.442
-0.067842762,2.704922572,-3.00707981,2.4528,2.3121
-0.039564415,2.537296255,-2.87773184,2.3115,2.1719
0.057775842,2.356643917,-2.784419759,2.2022,2.0324
-0.01430537,2.3792258,-2.744920429,2.1434,1.917
-0.043851351,2.414401915,-2.750550563,2.1553,1.8548
0.087504784,2.305291602,-2.772796386,2.2583,1.8756
0.04695728,2.358005333,-2.774962614,2.4596,1.9967
-0.193882675,2.617075903,-2.723193228,2.7217,2.1853
-0.035227034,2.567874655,-2.592647621,2.9967,2.3957
0.331588247,2.136172985,-2.367761232,3.2378,2.5828
-0.10402934,1.842817911,-2.038788571,3.4102,2.7117
-0.291312175,1.629984331,-1.598672156,3.521,2.7873
0.131881924,1.001987776,-1.0438697,3.5865,2.8239
0.382803618,0.42752112,-0.380324738,3.6208,2.8359
-0.571573408,0.824017846,0.367555563,3.6367,2.8378
0.223012967,1.757331694,1.149655339,3.6516,2.8484
0.443547036,2.06652208,1.889930884,3.683,2.8856
-0.915404848,1.798878303,2.496526544,3.7477,2.966
0.639106758,1.539277421,2.881615821,3.8565,3.0991
0.147159583,0.846845158,2.985995259,3.9955,3.2689
-0.555272013,-0.515189949,2.800461962,4.1445,3.4526
0.362739869,-1.278519766,2.375779897,4.2823,3.6267
-0.109652704,-0.626340471,1.815993175,4.3909,3.7702
0.007974124,0.416867662,1.255158214,4.4703,3.8775
0.081574022,0.964990701,0.823435278,4.5257,3.9472
-0.078530875,1.195788869,0.612742006,4.5643,3.9793
-0.00828596,0.835174434,0.653111526,4.596,3.9794
-0.056886139,-0.331035507,0.907921646,4.6263,3.9618
0.160969942,-1.221057633,1.290087692,4.6537,3.9387
0.001149524,-1.415299269,1.694149744,4.669,3.9153
-0.280896363,-1.682565438,2.033461801,4.659,3.8885
0.385579793,-1.395128166,2.269548373,4.6188,3.8476
-0.389166655,-0.16391937,2.423086025,4.5505,3.7847
0.393082927,-0.135329618,2.562246691,4.4622,3.6986
-0.294204808,-1.378011099,2.772215907,4.3807,3.6083
0.114213397,-1.230942943,3.116729546,4.3597,3.5701
-0.005411818,-0.580449323,3.605861141,4.4349,3.6258
-0.0132285,-1.379416574,4.182645074,4.6144,3.7918
0.011031878,-1.945841852,4.734809974,4.8875,4.0676
-0.032956186,-1.96604439,5.129000576,5.2124,4.4095
0.05359866,-2.560090523,5.256491863,5.5402,4.7578
0.036543317,-2.481140325,5.074597008,5.812,5.0381
-0.175235018,-1.863392614,4.628627632,5.9779,5.1876
0.124642749,-1.490018455,4.045375707,6.0536,5.2281
-0.006364362,-0.962319476,3.498683838,6.0738,5.2066
0.109837389,-1.54730177,3.15746438,6.0728,5.1696
-0.145258201,-2.307785661,3.133043862,6.0743,5.1511
-0.141845125,-2.011687164,3.443532288,6.07,5.1452
0.191420846,-2.90900839,4.007587544,6.0439,5.137
0.164638924,-3.094815709,4.670176785,5.9796,5.1114
-0.152597604,-1.599460081,5.252057685,5.8697,5.0598
-0.16797082,-2.148533838,5.606504658,5.7417,4.9971
-0.065159478,-2.349044952,5.66420443,5.6318,4.9443
0.387373946,-1.118603736,5.45122979,5.5764,4.9226
0.055879513,-2.150130987,5.074251474,5.5973,4.9445
-0.383601942,-2.42487677,4.678478712,5.6548,4.984
-0.08655822,-0.746722217,4.393280438,5.6912,5.0031
0.220754499,-1.09546516,4.284710661,5.6461,4.9608
0.21581976,-1.74754482,4.33172506,5.4808,4.8312
0.01965051,-1.364210791,4.434560282,5.2497,4.6553
-0.63190723,-2.130537065,4.452444296,5.0323,4.4926
0.531851101,-2.599308617,4.257457517,4.9096,4.4042
-0.410540255,-1.245041458,3.785581714,4.9929,4.4331
0.755744776,0.147480485,3.06677474,5.0775,4.5465
-0.557505215,0.484486234,2.22301898,5.2537,4.6887
0.114592876,0.781158585,1.434248539,5.3932,4.8013
-0.48559083,0.652507053,0.883083777,5.4415,4.8416
0.579589045,-0.726199634,0.696610589,5.4221,4.8294
0.38444699,-1.09900461,0.904557619,5.3781,4.8002
-0.64393255,-0.413876629,1.42780918,5.3522,4.7892
-0.266611737,-0.314521526,2.101133263,5.3788,4.8251
0.423471869,0.673790066,2.722738065,5.4464,4.8975
0.365915248,1.969501237,3.114583516,5.5262,4.9805
-0.582471886,2.068356913,3.174114974,5.58,5.0399
0.120054406,2.218720825,2.901224769,5.5761,5.047
0.26549387,2.231908209,2.392597921,5.5371,5.0211
-0.228609473,1.26233288,1.806276593,5.5024,4.9967
-0.254823227,0.656107115,1.308716112,5.5143,5.0104
0.342147331,0.996090124,1.021762544,5.6014,5.0875
0.299005095,1.204661869,0.986333037,5.7311,5.201
-0.184306397,1.980744647,1.15356175,5.853,5.2939
-0.621430198,3.31647154,1.404958657,5.9143,5.3362
0.088314951,3.217851485,1.593833564,5.877,5.3408
0.772824949,2.833314249,1.593860802,5.7664,5.2553
0.204700348,2.756194929,1.339104723,5.6234,5.1434
-0.958513608,1.705174771,0.843338837,5.4881,5.0385
-0.238337953,1.484665984,0.193671968,5.3897,4.9647
0.701049624,2.157106626,-0.47815625,5.3147,4.9091
0.369311965,2.007343875,-1.03665584,5.2385,4.8495
-0.398592289,2.230903129,-1.382310841,5.1348,4.7623
-0.374942809,2.682968761,-1.478025952,4.9865,4.6323
0.153404643,2.171692208,-1.355096851,4.8204,4.4828
0.156225574,1.932108495,-1.098334069,4.6744,4.347
0.152952065,2.113470197,-0.816422262,4.5866,4.2579
-0.09065361,1.678330555,-0.607676945,4.5817,4.2377
-0.162518147,1.354491115,-0.531972968,4.6296,4.2628
0.017060009,1.349783874,-0.596843884,4.687,4.2989
0.015396473,0.955330959,-0.760727432,4.7105,4.3116
0.103433105,0.707377685,-0.950810789,4.6699,4.2768
-0.038590899,0.827261786,-1.088670886,4.587,4.2117
0.035936045,0.779189816,-1.115125861,4.4963,4.1431
-0.030718005,0.677467292,-1.006749286,4.432,4.0973
-0.097551035,0.547327539,-0.779776504,4.4175,4.0902
0.009084803,0.21234605,-0.481430853,4.4353,4.1032
0.102783547,-0.140196259,-0.172587289,4.4568,4.109
0.026206335,-0.428206622,0.092000287,4.4528,4.0808
-0.02135567,-0.628170042,0.279525712,4.4021,4.0007
-0.056779812,-0.699694714,0.386474526,4.3144,3.8835
-0.037564078,-0.768470131,0.436034209,4.2083,3.7533
0.010035577,-0.847403702,0.467368125,4.1036,3.6352
0.036731956,-0.927664489,0.520932533,4.0214,3.5512
0.081844804,-1.056711392,0.624866588,3.9771,3.5037
-0.005394324,-1.151283107,0.786677432,3.9816,3.4869
-0.081621987,-1.27075599,0.992377976,4.0397,3.4911
-0.073747855,-1.478924118,1.212671973,4.1462,3.5051
0.022338943,-1.605906055,1.413567113,4.2771,3.5225
0.08079694,-1.718395586,1.567598646,4.4076,3.5408
0.043128542,-1.87508595,1.661957408,4.5153,3.5594
0.060835227,-1.801934507,1.70109928,4.5867,3.5805
-0.129071076,-1.594304677,1.703375753,4.6303,3.6085
-0.105016773,-1.528184374,1.693201147,4.655,3.6453
-0.011757107,-1.459882038,1.691639145,4.6653,3.6901
0.114933948,-1.393593225,1.708659276,4.6616,3.7384
0.200419395,-1.530046338,1.739626942,4.6393,3.7797
-0.067528524,-1.729591802,1.767120326,4.5956,3.8031
-0.16705555,-1.800354104,1.767409654,4.5285,3.7988
-0.112534834,-1.746909135,1.719443968,4.4373,3.7596
0.01293102,-1.626343836,1.613412816,4.3265,3.69
0.186082013,-1.462176048,1.456094035,4.2031,3.5982
0.135219529,-1.186408692,1.271189164,4.0759,3.4934
-0.058858152,-0.905505443,1.094363595,3.955,3.3855
-0.128016689,-0.856272284,0.964288973,3.8451,3.2803
-0.174884558,-0.897285611,0.91217017,3.7459,3.1803
0.072994031,-0.865694037,0.952700005,3.652,3.0843
0.154307289,-0.953317997,1.079010709,3.5567,2.9902
0.068384683,-1.081493074,1.263108391,3.4677,2.9063
-0.054058749,-0.967743662,1.461802411,3.4006,2.8469
-0.078154072,-0.728532104,1.626686176,3.3753,2.8292
0.044111844,-0.4997899,1.715678056,3.4103,2.8681
-0.01135042,-0.241903421,1.703253841,3.501,2.961
-0.118996585,-0.09787355,1.586870135,3.6335,3.0986
-0.029683474,-0.108384693,1.388068167,3.791,3.2697
0.120321903,-0.138403946,1.148082044,3.9552,3.4585
0.21621008,-0.255313103,0.919103022,4.107,3.6317
0.020408825,-0.363749958,0.753341133,4.223,3.7504
-0.214728143,-0.14772204,0.692450184,4.2775,3.7754
-0.223669185,0.204000501,0.759668684,4.2533,3.6832
-0.025661344,0.319394203,0.956267141,4.1725,3.5131
0.168565951,0.368633987,1.262800062,4.0695,3.3191
0.208636726,0.506839457,1.644523817,3.9802,3.1532
0.285850593,0.424714284,2.059435123,3.9334,3.0555
-0.278249389,0.071339854,2.466909535,3.9247,3.0178
-0.329104911,-0.025850908,2.834955818,3.9414,3.0208
-0.318129235,0.353527557,3.144601678,3.9705,3.044
0.296735667,0.672531712,3.390732621,4.0013,3.0685
0.592956697,0.677442351,3.579600952,4.0338,3.0907
0.191199017,0.824815866,3.723985118,4.0705,3.1116
-0.581294612,1.093854568,3.837440045,4.1137,3.1323
-0.460952165,0.951798669,3.929153496,4.1644,3.1538
-0.04585645,0.535227687,4.000628763,4.2186,3.1746
0.728070384,0.457074898,4.044854718,4.2714,3.1931
0.282670715,0.9393699,4.047959385,4.3178,3.2083
-0.086197195,1.393454049,3.992743147,4.3547,3.2203
-0.76438222,1.131290828,3.863091392,4.3832,3.2316
-0.133415504,0.945265146,3.648150358,4.405,3.2445
0.206559299,1.468125953,3.345314748,4.4212,3.2601
0.554793361,1.223753968,2.961452671,4.4319,3.2776
0.324256158,0.19347617,2.512267672,4.436,3.2924
-0.437294485,0.477153891,2.020140594,4.4321,3.2984
-0.472157675,1.611060244,1.511097431,4.4183,3.2891
-0.14601909,1.894368319,1.011650771,4.3947,3.2626
0.359899802,1.883942235,0.546157963,4.3708,3.236
0.425944411,2.238975755,0.135079834,4.3588,3.2316
-0.093325143,2.349126785,-0.205801642,4.3717,3.2726
-0.393729227,1.619168699,-0.465439471,4.4176,3.3737
-0.015244458,0.482501563,-0.637257105,4.483,3.5164
0.346582339,0.172395233,-0.718977572,4.5482,3.6729
0.030458013,0.572351652,-0.712809665,4.5928,3.8154
-0.163939,0.909934816,-0.625995816,4.6025,3.9208
-0.510761667,1.432206146,-0.471444478,4.5897,3.9873
0.252831277,1.755127931,-0.267959207,4.5742,4.0187
0.32199478,1.807519945,-0.039514726,4.5763,4.0188
0.314943564,2.018212644,0.186843792,4.612,3.9946
-0.22810107,1.403501009,0.384600061,4.6765,3.9636
-0.059615932,0.547045043,0.53257089,4.7593,3.9455
-0.364777019,0.724585251,0.620191768,4.849,3.9595
-0.131453478,0.889223215,0.652230263,4.9363,4.0187
-0.02620543,0.944462002,0.651743428,5.0243,4.1133
0.317319626,0.642454039,0.660226335,5.1193,4.2277
0.715184186,-0.739479733,0.734295548,5.2277,4.3466
0.206619927,-0.885476895,0.938856968,5.355,4.4576
-1.06128703,-0.336125204,1.337412234,5.5029,4.5613
-0.123621516,-1.907198815,1.980820331,5.6722,4.6616
-1.043689551,-2.032618104,2.896307654,5.8639,4.7623
1.725572719,0.950062796,4.078695189,6.0761,4.8655
0.143291693,1.698885511,5.485625283,6.294,4.9643
0.533176164,0.297694627,7.038032195,6.4996,5.0498
-0.716100974,0.419016955,8.626290884,6.6745,5.1128
-1.281562232,-0.169946926,10.12153565,6.804,5.1458
0.02195433,-2.521326844,11.39073437,6.8881,5.1482
0.744275074,-4.054728641,12.31340424,6.9305,5.1212
1.08923513,-4.871147385,12.79749563,6.9353,5.0661
0.506403987,-4.348115618,12.79202607,6.9105,4.9876
-1.541552925,-1.88396898,12.29451336,6.8796,4.9024
-1.257471386,-1.254017409,11.35205669,6.8688,4.8305
0.72876491,-1.85172837,10.05590794,6.9039,4.7913
0.534144046,0.109487918,8.530386476,6.9955,4.7977
2.2725024,0.249221868,6.91784398,7.0964,4.8343
-2.080746451,-3.281191357,5.361937808,7.1464,4.8791
-0.353965276,-3.707669073,3.991634349,7.0868,4.9096
-0.959038041,-2.099088339,2.90812638,6.8835,4.9088
0.820766506,-3.277035535,2.176269029,6.5915,4.8796
1.31946212,-3.460798964,1.821336843,6.2846,4.8304
-0.27747214,-1.863560133,1.831032273,6.0301,4.7698
-0.373979639,-2.107910216,2.161889855,5.8779,4.7102
-0.433957345,-2.574693192,2.748650537,5.8375,4.6798
-0.501540945,-2.703366219,3.514907165,5.9122,4.7085
0.698737112,-3.222100778,4.383363667,6.1082,4.8248
0.167281266,-2.04164558,5.284364314,6.4198,5.0424
-0.008242354,-0.79360268,6.161845034,6.79,5.3196
0.323728161,-0.520147743,6.976419583,7.1485,5.6015
-0.964358368,1.258535327,7.705823041,7.4257,5.8334
0.738101047,1.868597632,8.343301321,7.5729,5.9735
-0.422727647,0.278019839,8.894707808,7.6247,6.0332
0.298695105,0.186259646,9.375045249,7.6362,6.0374
-0.184738736,-0.460276963,9.805015699,7.6616,6.0116
-0.019503229,-2.388384436,10.20788766,7.7411,5.977
0.086966604,-1.483708428,10.60674182,7.8601,5.9358
0.053860076,0.164151728,11.0219882,7.991,5.8849
-0.192073176,0.21307086,11.46900232,8.1064,5.8208
0.520967043,1.533222136,11.95581082,8.1862,5.7443
0.046035857,3.553030974,12.48093317,8.2356,5.6735
-0.469189118,4.067497412,13.03169171,8.2656,5.6281
-0.974452226,3.580991953,13.58346027,8.2864,5.6257
0.108803702,3.070832791,14.10036351,8.3042,5.6762
1.495078064,3.547098287,14.53782365,8.312,5.7648
1.390101485,3.342820456,14.84707806,8.2998,5.8713
-1.279031605,1.427630679,14.98140093,8.2577,5.9751
-2.027639465,1.584303456,14.90333601,8.1796,6.0549
-0.906717773,2.96483559,14.59188218,8.0723,6.0897
1.984145868,1.99748696,14.04836717,7.9448,6.0587
2.222220087,1.688011551,13.29976836,7.8063,5.9414
-0.387034399,3.048513627,12.39852077,7.6678,5.7302
-1.699282871,3.240918437,11.41836443,7.5405,5.4692
-1.509814172,3.043366552,10.44644762,7.4335,5.2145
0.660454395,3.306945892,9.572599713,7.3518,5.0219
1.218337312,3.484380459,8.877282229,7.2957,4.9311
0.325491245,3.524415991,8.420092764,7.2621,4.9212
0.19532295,3.243931509,8.230745542,7.2483,4.9565
-0.521064653,3.106912457,8.304152196,7.2522,5.0019
-0.260600352,2.479987894,8.600612458,7.2711,5.03
-0.680619789,0.969324995,9.051294794,7.3018,5.0464
-0.297882573,0.369596237,9.568286336,7.341,5.0646
1.090646232,-0.118330477,10.05768424,7.3861,5.0984
0.664423159,-1.56806282,10.43363966,7.4368,5.159
0.25204984,-1.443111676,10.63106184,7.5001,5.2471
-1.200581393,0.155691069,10.61489032,7.5833,5.3598
-0.576471105,0.692052307,10.3844188,7.6923,5.4938
0.2192547,0.708740097,9.972005203,7.8279,5.6449
0.779793701,1.083729622,9.436476677,7.9668,5.7964
-0.045393429,0.822937515,8.852455914,8.077,5.9249
-0.042975175,-0.554554427,8.297529602,8.1232,6.0027
-0.226757258,-2.112764598,7.839521857,8.082,6.0101
0.50092573,-2.706990213,7.526064484,7.985,5.9681
-0.253293541,-2.734894555,7.378188096,7.878,5.9085
-0.468238054,-2.920646711,7.388884765,7.8047,5.8614
-0.653781803,-2.702880717,7.52666252,7.796,5.8494
0.749194068,-2.442395722,7.743201654,7.8376,5.8744
0.832270601,-3.025774087,7.983503486,7.9054,5.9342
0.329617899,-3.476144379,8.19652648,7.9755,6.0276
-0.47832978,-3.255970759,8.344300539,8.0276,6.1511
-1.45342818,-3.144461255,8.407889434,8.054,6.2858
0.141864292,-2.721115249,8.389250957,8.0492,6.4065
0.497924886,-1.536809358,8.308884472,8.0075,6.4863
0.778039843,-0.668027127,8.199987285,7.9261,6.5047
0.455967322,-0.856467654,8.100500331,7.8183,6.4744
-0.533569733,-1.781213613,8.044783347,7.7014,6.4173
-0.452278362,-2.734376591,8.056654953,7.5931,6.3551
-0.577330914,-3.067842751,8.145173665,7.5077,6.3058
0.200068473,-3.033971242,8.303902769,7.4472,6.2715
-0.292481985,-3.061149218,8.513631202,7.4109,6.2506
1.538491876,-2.426268164,8.747776289,7.3981,6.2419
0.053396991,-0.932525166,8.979128176,7.4076,6.2443
-0.162821638,-0.213505764,9.186327402,7.4328,6.2576
-0.661196868,-0.87735424,9.358551107,7.4646,6.2804
-1.712349942,-0.984951432,9.497301374,7.4931,6.3107
0.886835054,0.308312476,9.61485247,7.5094,6.3457
1.167209697,1.183108391,9.729681912,7.5148,6.3839
0.80778659,1.112293816,9.859919594,7.514,6.4252
0.197302025,1.566351712,10.01634626,7.5133,6.4709
-1.725765916,2.084312921,10.19664626,7.5203,6.5228
-0.974513825,1.19386625,10.3824239,7.538,6.5768
0.336722773,-0.208583816,10.53995902,7.5632,6.6228
1.00057566,-0.892115157,10.62490641,7.588,6.6462
1.074455387,-0.882953261,10.59029012,7.6064,6.6338
0.151165393,0.290038646,10.39638262,7.6276,6.582
-1.19014698,2.109033828,10.02055092,7.6663,6.4911
-0.984299643,2.641107421,9.465014552,7.7356,6.3598
0.041526256,2.593795649,8.760735205,7.8398,6.1897
0.304498232,3.434750551,7.966309397,7.9574,6.0022
1.87231809,2.94477437,7.161647781,8.0612,5.8251
-0.752377877,0.485149567,6.437228311,8.1252,5.6869
0.028408589,-0.099019356,5.880610767,8.1321,5.6096
-1.362162368,1.309645547,5.562516821,8.0976,5.5833
0.121474588,1.033543527,5.524981884,8.0445,5.5887
0.775983561,0.200198708,5.773817731,7.994,5.6044
0.099369584,1.123707638,6.276922779,7.963,5.6138
0.287481294,1.32355961,6.968959096,7.9522,5.6219
-0.622150652,0.09038586,7.761764791,7.9593,5.64
0.170212403,0.030986571,8.558801026,7.9823,5.6799
0.030820046,0.358031656,9.271148298,8.0163,5.7455
-0.003964014,-0.368258013,9.832222026,8.0451,5.8069
-0.129981527,-0.478566924,10.20854845,8.0495,5.8258
-0.354999773,-0.089609056,10.40460883,8.0111,5.7637
0.4207351,-0.871544404,10.4608093,7.9195,5.5983
0.112217799,-1.777095915,10.44487812,7.7944,5.3696
0.495811045,-1.544014133,10.43820309,7.6625,5.1334
-0.195528933,-0.884045649,10.51957458,7.5487,4.9433
-0.516984737,-0.512325987,10.74931072,7.4708,4.8391
-0.62997303,-0.43673712,11.15671015,7.4245,4.8122
-0.111510047,-0.291690152,11.7332002,7.4005,4.8421
1.157133681,-0.2896579,12.43252422,7.3906,4.9081
0.653732516,-1.251757099,13.17802458,7.3891,4.9915
0.080841337,-2.486604737,13.8757634,7.3973,5.0785
-0.98189944,-2.819225475,14.43112492,7.4174,5.1574
-1.977848956,-2.618019993,14.76586895,7.4503,5.2165
1.676895043,-1.829379088,14.83248404,7.4953,5.2487
0.204645517,-0.30779699,14.62315147,7.5482,5.2618
1.459466619,0.428935982,14.1715974,7.6045,5.2661
-0.663210976,0.395804287,13.54740669,7.6601,5.2711
-1.42299806,1.24923765,12.84376041,7.7141,5.2846
-0.073603839,1.7728206,12.16078324,7.7774,5.3134
0.57051896,0.48196325,11.58751779,7.8638,5.3645
0.489889887,-0.135712511,11.18582262,7.9876,5.4455
-0.1099005,1.347393436,10.97916308,8.1516,5.5568
-0.277081968,2.098696293,10.94838567,8.3114,5.669
0.215427386,1.079275611,11.035297,8.4103,5.7056
0.081738997,0.904819937,11.15344107,8.3906,5.7056
-0.098153756,2.064005573,11.20414818,8.2178,5.64
-0.45975472,2.374794019,11.0949607,7.9507,5.4782
-0.149963484,1.932858261,10.75710522,7.6715,5.3141
0.3715785,2.719561918,10.15885958,7.4638,5.2062
0.590321953,4.48725691,9.312421137,7.392,5.197
0.016507195,5.350414482,8.273078323,7.4335,5.2622
-0.306577657,4.995683095,7.130894562,7.5409,5.3589
-0.899059931,4.452591525,5.996468406,7.6617,5.4424
1.085759319,4.030858138,4.983382543,7.7494,5.4771
-0.874575871,3.354072676,4.190503196,7.7951,5.4682
0.212560611,2.640196254,3.687243136,7.8,5.4319
0.681481757,2.674244517,3.504273726,7.7668,5.3844
-0.082496513,3.491403332,3.63109318,7.7001,5.3394
0.153765906,3.995689808,4.020544286,7.6089,5.2963
-0.210577102,3.511493947,4.599083155,7.5027,5.2505
-0.951313756,2.70073228,5.280581476,7.3902,5.1975
-0.633808445,2.052917219,5.980891226,7.2777,5.1339
1.703314546,1.166274686,6.630410768,7.1616,5.0606
0.750144786,0.457407159,7.182448055,7.0357,4.9785
-0.452961785,0.986808225,7.616153559,6.8925,4.8869
-0.500927217,1.96694531,7.933981907,6.727,4.7844
-1.404623103,1.689836999,8.154786104,6.5504,4.6749
0.20470982,0.55077739,8.30451279,6.379,4.5646
1.641671045,-0.398544588,8.406873542,6.2301,4.4608
0.299652943,-1.926551088,8.476237253,6.1122,4.3657
-0.437511383,-4.176847377,8.514358761,5.9943,4.2598
-0.849408771,-5.232165159,8.51157393,5.8342,4.1178
-0.193192901,-4.718780615,8.451973516,5.5885,3.9151
0.361869884,-4.482939553,8.321069668,5.2266,3.6384
0.585298687,-4.919116574,8.113817886,4.7745,3.3178
-0.178472043,-5.092235042,7.840707085,4.2732,2.993
-0.389851374,-5.280174021,7.530025395,3.7647,2.7007
0.069922307,-5.965194709,7.225272403,3.2871,2.4639
0.495604862,-6.653440584,6.977835722,2.857,2.2697
-0.245986897,-6.990241127,6.836228023,2.4815,2.0958
-0.216143293,-7.0079785,6.834121793,2.1618,1.9205
-0.3061768,-7.063721747,6.979898547,1.8904,1.7278
0.119896394,-7.760213588,7.250317195,1.6499,1.5158
0.582152568,-8.532351538,7.590198971,1.4265,1.2854
0.130594922,-8.439446843,7.918851921,1.2123,1.0345
-0.335082703,-8.207469351,8.142552054,1.0123,0.75802
-0.255757265,-8.315299952,8.171057217,0.85767,0.46244
0.052407176,-7.987554218,7.935147042,0.81796,0.25347
-0.267242294,-7.53454287,7.401785165,0.96015,0.47369
0.250294136,-7.234091457,6.583797322,1.2729,0.89629
0.304588736,-6.256502653,5.541913917,1.7022,1.3648
0.255626972,-5.044085944,4.378458972,2.2037,1.8364
0.156891912,-3.790483486,3.223591574,2.7498,2.2812
-0.852841862,-1.763642866,2.216484728,3.3217,2.6771
-0.920060757,-0.974785515,1.484846273,3.9039,3.0244
0.881807793,-2.368332431,1.126524639,4.4775,3.329
1.069538267,-2.636056373,1.196518106,5.0222,3.597
0.018673169,-1.930274852,1.701601683,5.5285,3.8395
-0.125973466,-2.567257352,2.603230818,6.0314,4.0872
-2.459532779,-1.278173802,3.827706581,6.5779,4.3756
1.665741845,2.807701053,5.281153218,7.2161,4.7397
0.300013886,4.595098414,6.865977111,7.9785,5.2027
0.701235062,4.796556397,8.495337501,8.8266,5.7408
-0.673543922,6.866717247,10.10279093,9.7016,6.3181
-0.9328655,7.795340959,11.64552659,10.5421,6.8995
0.630646703,6.770017109,13.10119883,11.2997,7.4556
0.470702477,7.374823869,14.4599169,11.985,7.9786
-0.399606273,8.668462074,15.71410426,12.6224,8.4645
-0.169657153,8.930978794,16.849414,13.2409,8.9115
0.126642786,9.281517959,17.83956182,13.8629,9.322
0.337950291,9.800397658,18.64687904,14.4471,9.6841
0.000979037,10.81630763,19.22884134,14.9262,9.9722
-0.558694972,11.82414959,19.54916243,15.2182,10.1475
0.10576075,11.23135577,19.59066843,15.2612,10.1767
0.385410844,10.80221424,19.3664426,15.1192,10.0953
-0.302411646,11.32424464,18.92586525,14.8888,9.9583
-0.02967339,11.03861262,18.3531809,14.6663,9.8205
0.366570459,10.8581387,17.75790372,14.5221,9.7232
0.106731704,11.37172159,17.25834837,14.4287,9.6545
-0.290876711,11.82417479,16.96137689,14.3367,9.5903
-0.699402703,11.88772813,16.94263316,14.1985,9.5083
0.216916109,10.11485896,17.2317649,13.9829,9.3943
1.113353258,7.94330245,17.80629597,13.7167,9.258
-0.162434707,7.702175055,18.59604174,13.4404,9.1135
-0.785116733,6.775319679,19.49762708,13.1942,8.9724
0.055654098,4.549259661,20.39629428,13.0093,8.8442
0.113008642,3.355194399,21.1903431,12.8791,8.731
0.042997192,2.562038575,21.8126996,12.7876,8.6338
-0.063395421,2.054485159,22.24452425,12.7184,8.5519
-0.010670633,1.556221374,22.5174164,12.6528,8.4802
1.011286836,0.130175603,22.70332751,12.5699,8.4062
-0.041224765,0.661787649,22.89419787,12.4445,8.3133
-2.204972359,2.026677574,23.17590452,12.248,8.1825
-0.163483238,-1.191425326,23.60271513,11.9631,8.0017
2.367918453,-5.18014743,24.17864179,11.6282,7.7918
0.467823705,-4.820399643,24.85075405,11.2983,7.5841
0.111356905,-5.834590173,25.51687537,11.0306,7.4125
-2.750870697,-11.39584362,26.04671431,10.8646,7.302
-1.227316342,-14.4848275,26.31214384,10.7587,7.2332
3.214792144,-12.124639,26.21984685,10.6479,7.1726
1.300022242,-10.60856827,25.73854602,10.4631,7.0826
-1.777236086,-11.51662139,24.91385747,10.1585,6.9359
0.521994701,-8.138351098,23.8663564,9.7931,6.7599
-2.832570078,-2.80962942,22.7721995,9.4533,6.5959
1.101910151,-6.011682959,21.82977281,9.2266,6.486
2.236890621,-13.72623784,21.21934722,9.1759,6.4612
-0.226423175,-15.70832132,21.06474449,9.2656,6.509
-0.566597396,-16.76937784,21.40597523,9.435,6.6066
0.163881464,-19.99349232,22.18961085,9.6238,6.7312
-3.668046607,-17.07167138,23.27971799,9.7867,6.864
3.192370758,-10.75847691,24.48738889,9.9392,7.0014
1.343752899,-9.581118427,25.61237261,10.1116,7.1431
0.235511901,-8.761835876,26.48717236,10.3342,7.2895
-2.465412724,-5.826733198,27.01306154,10.623,7.4374
-0.847906337,-6.781272717,27.17911538,10.938,7.572
