Power,100mspd,10mspd,Pre,Hum,Cloud,10mdir,Temp,Irra,Rain,100mdir
0.21,5.4102,3.8963,101369.3303,41.8496,0,32.9077,285.9113,22.0169,4.96E-05,46.1653
0.63,5.3656,3.8495,101377.8114,40.643,0,28.1714,285.9324,8.108,4.96E-05,43.8479
0.98,5.3112,3.8126,101386.6563,39.8334,0,23.6306,285.9639,0,4.96E-05,41.373
1.16,5.2442,3.7803,101395.9408,39.6292,0,19.6501,286.0092,0,4.96E-05,38.7536
1.78,5.1822,3.7577,101406.1318,39.8158,0,16.1318,286.0627,0,4.96E-05,36.0231
1.98,5.1469,3.7572,101417.7941,40.0731,0,12.8965,286.1163,0,4.95E-05,33.262
2.93,5.1587,3.7944,101431.4922,40.0809,0.0078125,9.8102,286.1618,0,4.96E-05,30.5988
3.34,5.2288,3.8802,101447.3597,39.5892,0.028035,6.8074,286.1928,0,4.98E-05,28.1477
3.24,5.3394,3.9987,101463.8064,38.628,0.054036,3.899,286.209,0,4.99E-05,25.8174
3.79,5.4677,4.1276,101478.8108,37.2977,0.080363,1.052,286.2118,0,4.99E-05,23.4336
4.31,5.5943,4.2454,101490.3516,35.6985,0.10156,358.1761,286.2025,0,4.96E-05,20.8
4.11,5.7103,4.3373,101496.9219,33.9548,0.1141,355.2139,286.1834,0,4.89E-05,17.791
5.28,5.8343,4.4084,101499.0732,32.2882,0.12207,352.3969,286.1599,0,4.87E-05,14.6298
5.7,5.9858,4.4647,101497.8715,30.9443,0.13151,350.0364,286.1385,0,4.83E-05,11.6431
4.81,6.1779,4.5082,101494.3828,30.1689,0.14844,348.4487,286.1256,0,4.96E-05,9.1567
4.56,6.4064,4.538,101489.5387,30.0687,0.17586,347.8029,286.1252,0,5.22E-05,7.3536
5.6,6.6199,4.5493,101483.733,30.1945,0.20475,347.6683,286.1315,0,5.46E-05,5.9325
5.33,6.7598,4.5378,101477.2248,29.9583,0.22306,347.4786,286.1363,0,5.44E-05,4.4762
6.16,6.7726,4.5003,101470.2734,28.7718,0.21875,346.6642,286.1315,0,4.96E-05,2.554
8.222355306,6.6339,4.4394,101463.1558,26.257,0.18454,344.8339,286.1115,0,3.89E-05,359.8156
9.32,6.4095,4.3707,101456.2187,22.8764,0.13219,342.4255,286.0814,0,2.48E-05,356.511
11.2,6.1769,4.3064,101449.8265,19.3026,0.078192,340.1384,286.0489,0,1.07E-05,353.1889
9.27,5.997,4.2508,101444.3438,16.2082,0.039063,338.7318,286.0216,0,0,350.6238
7.38,5.9035,4.2024,101439.9202,14.1044,0.027858,338.7516,286.0054,0,0,349.5123
7.69,5.8741,4.1554,101435.8475,12.8572,0.043842,339.731,285.998,0,0,349.521
8.86,5.8797,4.1036,101431.2026,12.1712,0.082827,340.9214,285.9948,0,0,349.967
7.68,5.8923,4.0377,101425.0625,11.751,0.14063,341.5448,285.9917,0,0,350.1439
6.55,5.8896,3.9497,101416.774,11.3695,0.21367,340.9847,285.9857,0,0,349.5251
8.26,5.8773,3.8479,101406.7633,11.0726,0.30084,339.4248,285.9795,0,0,348.2713
9.01,5.8678,3.7451,101395.7265,10.9742,0.40166,337.2835,285.9773,0,0,346.7188
6.75,5.8706,3.6512,101384.3594,11.1885,0.51563,335.0423,285.9833,0,0,345.2148
5.22,5.8896,3.571,101373.3317,11.8043,0.63933,333.152,286.0009,0,0,344.0396
4.8,5.9193,3.5057,101363.2075,12.81,0.75768,331.6993,286.0306,0,0,343.1703
5.61,5.9529,3.4566,101354.5245,14.1684,0.85266,330.6675,286.0724,0,0,342.5032
3.96,5.9846,3.4262,101347.8203,15.8428,0.90625,330.0305,286.1261,0,0,341.9331
3.29,6.0082,3.4147,101343.5292,17.8145,0.90761,329.7539,286.1905,0,0,341.3918
3.49,6.0141,3.4133,101341.6713,20.1382,0.87451,329.802,286.2604,0,0,340.9591
4.85,5.9916,3.4109,101342.1633,22.8871,0.83189,330.1346,286.3293,0,0,340.7502
3.8,5.9299,3.3966,101344.9219,26.134,0.80469,330.7142,286.391,0,0,340.8855
2.68,5.8232,3.3627,101349.9288,29.8558,0.80874,331.5002,286.4408,0,0,341.4481
2.03,5.683,3.3139,101357.4265,33.6438,0.8234,332.4058,286.4811,0,0,342.3196
2.34,5.5245,3.2576,101367.7227,36.9933,0.81895,333.3234,286.5158,0,0,343.318
2.59,5.3616,3.2007,101381.125,39.3993,0.76563,334.1303,286.5491,0,0,344.2342
2.75,5.2055,3.1481,101397.6532,40.5117,0.64468,334.7068,286.583,0,0,344.8766
1.23,5.0599,3.0976,101416.1763,40.5992,0.4813,334.9976,286.6128,0,0,345.2408
0.9,4.9272,3.0453,101435.2753,40.0853,0.31164,334.9656,286.6318,0,0,345.3787
1.94,4.8103,2.9877,101453.5313,39.3936,0.17188,334.5702,286.6333,0,0,345.3517
5.02,4.7117,2.9212,101470.0379,38.8611,0.088979,333.8164,286.6151,0,0,345.2273
8.14,4.6324,2.8403,101485.9386,38.4801,0.053166,332.9185,286.5925,0,0,345.0683
6.8,4.5726,2.7383,101502.8896,38.1565,0.045457,332.1594,286.5854,0,0,344.94
4.98,4.5327,2.6078,101522.5469,37.796,0.046875,331.8616,286.6135,25.9206,0,344.9111
6.06,4.5096,2.4471,101545.8347,37.3402,0.042248,332.3202,286.6906,54.7633,0,345.0263
1.72,4.4862,2.2784,101570.7508,36.8731,0.031625,333.4509,286.8054,93.6934,0,345.2334
0.32,4.442,2.1294,101594.561,36.5146,0.018862,334.9864,286.941,140.0403,0,345.457
-0.09,4.3561,2.027,101614.5313,36.3844,0.0078125,336.4885,287.0799,191.1333,0,345.6232
-0.38,4.2123,1.9842,101628.6125,36.5627,0.0014283,337.5424,287.2106,244.585,0,345.6917
-0.38,4.0114,1.9657,101637.4957,36.9717,0,338.5283,287.3431,299.14,0,345.7719
-0.39,3.7587,1.9258,101642.5569,37.4943,0,340.1604,287.493,353.8265,0,346.0372
-0.39,3.4596,1.8226,101645.1719,38.0131,0,343.4067,287.6761,407.6722,0,346.7213
-0.38,3.124,1.6377,101646.5672,38.4479,0,349.7544,287.8983,459.8145,0,348.1549
-0.35,2.7771,1.425,101647.3708,38.8663,0,0.79179,288.1263,509.8282,0,350.766
-0.35,2.4521,1.2761,101648.0613,39.373,0,17.6684,288.3173,557.3975,0,355.1288
-0.39,2.1902,1.2832,101649.1172,40.0726,0,37.7939,288.4283,602.2067,0,1.8457
-0.38,2.0337,1.4601,101650.7293,41.0337,0,54.7883,288.4305,643.9504,0,11.0154
-0.39,1.9939,1.7327,101651.938,42.1812,0,66.3519,288.3502,682.366,0,21.7063
-0.39,2.0606,2.0299,101651.4961,43.4038,0,73.9195,288.2277,717.2014,0,32.4962
-0.39,2.2084,2.3052,101648.1563,44.5902,0,79.1859,288.1033,748.2045,0,42.3327
-0.4,2.406,2.5321,101640.8628,45.6429,0,83.2547,288.0097,775.1444,0,50.8891
0,2.6229,2.7108,101629.3263,46.5184,0,86.6193,287.9484,797.8759,0,58.2585
0,2.8318,2.8482,101613.4489,47.1867,0,89.4864,287.913,816.275,0,64.7828
0,3.01,2.9516,101593.1328,47.6179,0,91.9389,287.8976,830.2178,0,70.8964
0,3.1474,3.0285,101568.6018,47.8078,0,94.0018,287.8968,839.606,0,76.9494
0,3.2612,3.087,101541.3662,47.8547,0,95.7045,287.9095,844.444,0,82.8186
0,3.3678,3.136,101513.2581,47.8825,0,97.0516,287.9358,844.762,0,88.1659
0,3.474,3.1842,101486.1094,48.015,0,98.023,287.9755,840.59,0,92.5943
0.181117638,3.5785,3.2377,101461.4687,48.3333,0,98.6095,288.0265,831.9598,0,95.8193
0.435877017,3.6753,3.2915,101439.7509,48.7467,0,98.8949,288.0786,818.9093,0,98.0249
3.57,3.7619,3.3382,101421.0873,49.1214,0,98.9837,288.1196,801.4781,0,99.4752
2.72,3.8395,3.3704,101405.6094,49.3239,0,98.9742,288.1373,779.7056,0,100.3945
2.83,3.9126,3.384,101393.28,49.282,0,98.9792,288.1241,753.6691,0,101.0023
3.3,3.9935,3.3864,101383.3882,49.1702,0,99.194,288.0921,723.5966,0,101.5916
3.31,4.097,3.3885,101375.0542,49.2245,0,99.8347,288.0579,689.7539,0,102.4479
2.87,4.2392,3.4022,101367.3984,49.6808,0,101.11,288.0381,652.4067,0,103.8108
1.83,4.4264,3.4337,101359.9738,50.7089,0.0012447,103.0292,288.0445,611.8156,0,105.7008
1.43,4.6156,3.4582,101354.0627,52.2138,0.0038285,104.9207,288.068,568.221,0,107.5547
0.97,4.6502,3.4384,101351.38,54.034,0.0084043,106.0208,288.0949,521.8582,0,108.8297
0.99,4.7541,3.3343,101353.6406,56.0082,0.015625,105.5539,288.111,472.9622,0,109.0784
0.49,4.6012,3.128,101361.9121,57.9874,0.025563,102.6854,288.1057,421.8334,0,107.8713
0.28,4.3495,2.8763,101374.6727,59.8706,0.03597,97.096,288.081,369.0319,0,105.0021
0.2,4.0941,2.6621,101389.7532,61.5694,0.044017,88.7911,288.0419,315.1828,0,100.2978
-0.15,3.9379,2.5649,101404.9844,62.9952,0.045439,78.691,287.9937,260.9111,0,93.8782
-0.22,3.9542,2.6171,101418.7322,64.0966,0.040084,68.856,287.9411,207.1434,0,86.5807
-0.06,4.0939,2.7559,101431.5024,64.9712,0.03393,60.6216,287.8874,156.0123,0,79.5054
-0.04,4.2638,2.897,101444.3359,65.7541,0.023778,53.9966,287.8355,109.9517,0,73.1539
-0.08,4.3657,2.9657,101458.2734,66.58,0.015625,48.2947,287.7884,71.3956,0,67.3931
0.03,4.3319,2.9186,101474.1683,67.534,0.011964,42.5762,287.7485,42.1434,0,61.715
0.67,4.1997,2.7973,101492.1233,68.5009,0.011902,36.0618,287.7175,21.4563,0,55.7101
1.24,4.0322,2.6694,101512.0538,69.3158,0.013702,28.3207,287.6964,7.9611,0,49.2544
1.27,3.8879,2.6054,101533.875,69.8137,0.015625,19.5125,287.6865,0,0,42.5558
1.18,3.8046,2.6532,101557.4015,69.8846,0.016336,10.6561,287.6877,0,0,36.1138
1.14,3.7761,2.7881,101582.0445,69.6396,0.016117,2.9631,287.6952,0,0,30.2311
0.89,3.7865,2.9581,101607.1145,69.2449,0.015652,356.9675,287.703,0,0,25.0457
0.73,3.8211,3.1094,101631.9219,68.8667,0.015625,352.6362,287.7051,0,0,20.6042
0.87,3.8728,3.2045,101655.8882,68.6353,0.016807,349.7198,287.6977,0,0,16.8895
0.56,3.9587,3.2604,101678.8793,68.5368,0.020309,348.0188,287.686,0,0,13.8911
0.57,4.1029,3.3106,101700.8722,68.5211,0.027328,347.5053,287.6773,0,0,11.645
0.83,4.331,3.3927,101721.8438,68.5383,0.039063,348.2129,287.6793,0,0,10.1903
1.29,4.6547,3.5346,101741.584,68.5611,0.055597,349.9958,287.6969,0,0,9.4971
0.96,5.0255,3.7111,101759.1354,68.6526,0.072569,352.2283,287.7269,0,0,9.383
0.39,5.381,3.8793,101773.3534,68.8986,0.084507,354.3337,287.7635,0,0,9.6458
-0.03,5.6593,3.9919,101783.0938,69.3847,0.085938,355.9182,287.8011,0,0,10.1399
-0.29,5.8111,4.0115,101787.521,70.0912,0.073429,356.7831,287.8331,0,0,10.7724
-0.36,5.8352,3.9526,101787.0362,70.5769,0.051718,357.1123,287.8486,0,0,11.4507
-0.37,5.7423,3.844,101782.3498,70.295,0.027586,357.1254,287.836,0,0,12.0808
-0.33,5.5426,3.715,101774.1719,68.6987,0.0078125,357.0282,287.7834,0,0,12.5558
-0.12,5.2561,3.592,101763.3605,65.4943,0,357.0218,287.6857,0,4.04E-07,12.7912
0.41,4.9448,3.4885,101751.3643,61.4005,0,357.2285,287.5639,0,9.40E-07,12.9003
1.66,4.6811,3.4151,101739.7797,57.3888,0,357.7505,287.4457,0,1.48E-06,13.0724
1.99,4.5375,3.3831,101730.2031,54.431,0,358.6785,287.3586,0,1.91E-06,13.5264
4.36,4.5649,3.4006,101723.7252,53.2347,0,359.989,287.3231,0,2.12E-06,14.3553
7.65,4.7232,3.461,101719.413,53.452,0,352.2024,287.3301,0,2.15E-06,15.2096
8.3,4.9482,3.5524,101715.8279,54.4713,0,352.1768,287.3637,0,2.06E-06,15.7037
7.28,5.1751,3.6614,101711.5313,55.6807,0,350.656,287.4076,0,1.91E-06,15.5608
10.04,5.3572,3.7784,101705.4676,56.5917,0,350.656,287.4475,0,1.76E-06,14.6561
11.86,5.5161,3.9064,101698.1146,57.2088,0,350.656,287.4771,0,1.66E-06,13.2416
14.59,5.6896,4.0502,101690.3332,57.6598,0,358.6368,287.4916,0,1.69E-06,11.6458
6.32402948,5.9126,4.2123,101682.9844,58.0725,0,357.3762,287.4867,0,1.91E-06,10.195
7.087518073,6.2027,4.3885,101676.7489,58.536,0,356.6416,287.4606,0,2.33E-06,9.1437
7.919960135,6.519,4.5566,101671.5875,58.9855,0,356.391,287.4244,0,2.88E-06,8.4887
8.678185104,6.8071,4.6907,101667.2808,59.3176,0,356.5217,287.3917,0,3.41E-06,8.1478
9.22086469,7.0133,4.7658,101663.6094,59.4289,0,356.9579,287.3766,0,3.81E-06,8.0441
9.452464126,7.1013,4.7672,101660.4606,59.2546,0,357.6614,287.3886,0,3.99E-06,8.1365
9.456675024,7.1029,4.7211,101658.1487,58.8841,0,358.6308,287.4203,0,4.00E-06,8.4692
9.363772069,7.0676,4.6639,101657.0944,58.4453,0,359.8611,287.4601,0,3.91E-06,9.1127
19.51,7.0455,4.6324,101657.7188,58.0662,0,1.3162,287.4963,0,3.81E-06,10.1333
18.97,7.0765,4.6536,101660.3796,57.846,0,2.9231,287.5198,0,3.78E-06,11.5377
20.32,7.1535,4.7167,101665.1831,57.7685,0,4.6268,287.5308,0,3.79E-06,13.1752
21.26,7.256,4.8014,101672.1723,57.7888,0,6.4032,287.5318,0,3.82E-06,14.8718
10.13726155,7.3615,4.8876,101681.3906,57.8618,0,8.2567,287.5255,0,3.81E-06,16.48
10.3783355,7.4531,4.9589,101692.8816,57.9467,0,10.1676,287.5135,0,3.77E-06,17.9079
10.61835674,7.5443,5.0126,101706.6914,58.0191,0,11.9256,287.494,0,3.72E-06,19.1842
20.82,7.6568,5.0469,101722.8663,58.0587,0,13.2771,287.4641,0,3.72E-06,20.3504
17.39,7.8128,5.0582,101741.4531,58.0452,0,13.9693,287.4211,0,3.81E-06,21.4335
16.49,8.0278,5.0509,101762.3722,57.9674,0,13.9143,287.3658,0,4.02E-06,22.47
17.95,8.2905,5.0598,101785.0398,57.8512,0,13.7173,287.3143,0,4.08E-06,23.5728
19.02,8.5842,5.1276,101808.7461,57.7316,0.006531,14.1549,287.2864,0,4.20E-06,24.8675
17.94,8.8946,5.2999,101832.7813,57.6436,0.085938,15.9216,287.302,33.8489,3.81E-06,26.4695
18.5,9.2106,5.6161,101856.5254,57.6095,0.23042,19.1998,287.3744,68.7251,3.02E-06,28.4017
19.75,9.5245,6.0449,101879.7188,57.6005,0.41556,22.9862,287.4907,112.9054,2.32E-06,30.3677
20.33,9.8228,6.5183,101902.1914,57.575,0.60776,26.344,287.6317,160.5085,2.37E-06,32.0389
20.52,10.0857,6.9496,101923.7734,57.4915,0.77344,28.7296,287.7779,205.6533,3.81E-06,33.1335
18.85,10.2988,7.2655,101944.1734,57.3167,0.88683,29.9631,287.9124,243.3148,7.14E-06,33.4913
20.03,10.4798,7.4844,101962.6134,57.0492,0.95348,30.4058,288.0268,271.8915,1.22E-05,33.3225
20.12,10.6566,7.6527,101978.1939,56.696,0.98675,30.4292,288.1152,290.638,1.88E-05,32.903
23.77,10.8567,7.8187,101990.0156,56.2638,1,30.3419,288.1715,298.8089,2.67E-05,32.4913
23.06,11.0981,8.0195,101997.4572,55.7598,1,30.3823,288.1922,296.7113,3.54E-05,32.291
12.18,11.3631,8.2444,102001.0103,55.1922,1,30.6048,288.1837,288.862,4.43E-05,32.3298
21.36009646,11.6258,8.4711,102001.445,54.5691,1,31.0182,288.1547,280.8307,5.25E-05,32.5915
21.97883541,11.8609,8.6778,101999.5313,53.8991,1,31.6333,288.1141,278.1867,5.91E-05,33.0628
22.46835239,12.0469,8.8466,101996.0029,53.1917,1,32.4307,288.0698,285.1136,6.36E-05,33.7082
22.81048792,12.1769,8.9725,101991.4498,52.4613,1,33.256,288.0259,300.2515,6.63E-05,34.3851
22.99181975,12.2458,9.0526,101986.4257,51.7233,1,33.9305,287.9855,320.8548,6.78E-05,34.9319
22.99550429,12.2472,9.0829,101981.4844,50.9934,1,34.2803,287.9518,344.1778,6.87E-05,35.1889
22.814962,12.1786,9.0612,101976.7311,50.2825,1,34.2102,287.9269,367.7879,6.95E-05,35.0669
22.48151145,12.0519,8.9947,101970.4775,49.5837,1,33.9527,287.9089,390.5053,7.03E-05,34.7769
22.03462981,11.8821,8.8925,101960.5867,48.8853,1,33.8256,287.8945,411.4634,7.13E-05,34.6118
21.51300472,11.6839,8.7635,101944.9219,48.1758,1,34.1625,287.8808,429.7956,7.25E-05,34.8827
20.9624297,11.4747,8.62,101922.3217,47.444,1,35.2053,287.8658,444.9913,7.39E-05,35.8162
20.4394887,11.276,8.4817,101895.527,46.6805,1,36.7365,287.8521,457.9643,7.55E-05,37.2073
19.9949757,11.1071,8.3668,101868.2539,45.8763,1,38.3925,287.8433,469.9847,7.70E-05,38.7134
19.66152515,10.9804,8.2877,101844.2188,45.0223,1,39.7754,287.8431,482.3222,7.82E-05,39.96
19.4509802,10.9004,8.2487,101826.0274,44.1286,1,40.5718,287.8533,495.7519,7.91E-05,40.6533
19.35228726,10.8629,8.2415,101811.8443,43.2821,1,40.8895,287.8684,509.0683,7.96E-05,40.9013
19.35491907,10.8639,8.2574,101798.7234,42.5885,1,40.9547,287.8809,520.5708,8.00E-05,40.9257
19.45203293,10.9008,8.2887,101783.7188,42.1538,1,40.9981,287.8835,528.5589,8.01E-05,40.9547
19.6299434,10.9684,8.3286,101764.9089,42.0492,0.99868,41.1879,287.8708,531.1435,8.02E-05,41.1548
19.84759424,11.0511,8.3743,101744.4707,42.2074,0.99888,41.4461,287.8459,525.681,8.01E-05,41.4487
20.05550737,11.1301,8.423,101725.6058,42.5265,1,41.6362,287.8136,509.3391,8.01E-05,41.6033
20.20367837,11.1864,8.4723,101711.5156,42.9045,1,41.6249,287.7792,479.2856,8.01E-05,41.788
20.25815687,11.2071,8.5194,101704.5219,43.2638,1,41.3328,287.7474,434.3463,8.01E-05,41.6239
20.24815599,11.2033,8.5619,101703.427,43.6238,0.99398,40.8844,287.7221,379.9803,8.01E-05,41.3116
20.21946924,11.1924,8.5966,101706.1539,44.0283,0.99661,40.4508,287.7069,323.3049,8.01E-05,40.9973
20.21552152,11.1909,8.62,101710.625,44.521,1,40.1996,287.7054,271.4372,8.01E-05,40.8291
20.26526276,11.2098,8.6288,101715.0793,45.1464,1,40.25,287.7187,229.7533,8.01E-05,40.915
20.34316439,11.2394,8.624,101719.0203,45.9519,1,40.5338,287.7371,196.6636,8.01E-05,41.1993
20.41053877,11.265,8.6079,101722.2675,46.9857,1,40.9374,287.7486,168.8376,8.01E-05,41.586
20.42738237,11.2714,8.5821,101724.6406,48.296,1,41.3475,287.7411,142.9444,8.01E-05,41.9819
20.36185026,11.2465,8.5477,101726.118,49.9293,0.98922,41.666,287.7069,116.4641,8.01E-05,42.3065
20.21736379,11.1916,8.5028,101727.313,51.9255,0.98644,41.8591,287.6563,90.1187,8.01E-05,42.5209
20.00734521,11.1118,8.4452,101728.998,54.3226,1,41.9086,287.6041,65.4414,8.02E-05,42.5937
19.74495358,11.0121,8.373,101731.9453,57.159,1,41.7946,287.565,43.965,8.01E-05,42.4909
19.45334883,10.9013,8.2887,101736.8042,60.413,1,41.5156,287.5499,26.9,7.99E-05,42.2
19.19437856,10.8029,8.2126,101743.7326,63.8242,0.99488,41.1549,287.5545,14.1671,7.98E-05,41.8085
19.03725939,10.7432,8.1691,101752.7653,67.0721,0.99468,40.8237,287.5702,5.3647,7.97E-05,41.4356
19.05068163,10.7483,8.1825,101763.9375,69.8365,1,40.6394,287.5889,0,8.01E-05,41.2068
19.27754381,10.8345,8.2678,101777.0503,71.8558,1,40.6636,287.6031,0,8.11E-05,41.1918
19.66363059,10.9812,8.4052,101790.9706,73.1022,1,40.7407,287.6093,0,8.19E-05,41.2361
20.13104036,11.1588,8.5659,101804.3313,73.607,1,40.6698,287.605,0,8.18E-05,41.1362
20.60213467,11.3378,8.7214,101815.7656,73.4012,1,40.2651,287.5875,0,8.01E-05,40.7015
21.01927684,11.4963,8.8528,101824.3413,72.585,1,39.4144,287.5551,0,7.69E-05,39.8172
21.38667776,11.6359,8.9765,101830.8646,71.5352,1,38.2641,287.5097,0,7.61E-05,38.6336
21.71854922,11.762,9.1159,101836.5768,70.6981,1,37.0227,287.4539,0,8.26E-05,37.3573
22.02068121,11.8768,9.2921,101842.7188,70.5197,1,35.8982,287.3905,0,0.00010109,36.1862
22.27728286,11.9743,9.5098,101850.0162,71.3282,1,35.0253,287.3229,0,0.00013417,35.2474
22.41861115,12.028,9.719,101857.1325,72.9806,1,34.2638,287.2583,0,0.0001749,34.4089
22.36729082,12.0085,9.8573,101862.2158,75.2157,1,33.4025,287.2044,0,0.000214,33.4717
22.05410522,11.8895,9.8648,101863.4141,77.7726,1,32.2181,287.1693,0,0.00024223,32.2251
21.46326348,11.665,9.7102,101859.5886,80.2958,1,30.5448,287.1564,0,0.00025846,30.5236
20.75609566,11.3963,9.4637,101852.454,82.0513,1,28.5945,287.1518,0,0.00029409,28.5946
20.11524949,11.1528,9.2135,101844.4381,82.2107,1,26.7496,287.1369,0,0.00038867,26.8205
19.69968642,10.9949,9.0397,101837.9688,79.9454,1,25.4996,287.0934,0,0.00058174,25.658
19.60362529,10.9584,8.9933,101834.6013,74.9155,1,25.2347,287.0098,0,0.00089435,25.4461
19.72495181,11.0045,9.0335,101832.4003,68.7343,1,25.6582,286.9024,0,0.0012735,25.8853
19.91733725,11.0776,9.0985,101828.5577,63.5036,1,26.2744,286.7944,0,0.0016477,26.4998
20.02918925,11.1201,9.1248,101820.2656,61.3251,1,26.6036,286.7092,0,0.0019455,26.8272
19.93549675,11.0845,9.0636,101805.693,63.5241,1,26.3067,286.6638,0,0.0021156,26.5417
19.64047065,10.9724,8.9313,101786.9167,68.3194,1,25.5451,286.6514,0,0.0021879,25.8069
19.17990359,10.7974,8.7607,101766.9907,73.153,1,24.6076,286.6587,0,0.0022124,24.9038
18.5827455,10.5705,8.5819,101748.9688,75.4671,1,23.8089,286.6727,0,0.0022392,24.1256
12.23,10.3037,8.4187,101734.8609,73.4498,1,23.4105,286.6829,0,0.0023068,23.7109
9.67,10.0253,8.2798,101722.5013,68.2729,1,23.3323,286.6889,0,0.0024069,23.5878
8.49,9.7688,8.1709,101708.6801,61.8543,1,23.3912,286.693,0,0.0025194,23.5936
6.69,9.568,8.0982,101690.1875,56.1118,1,23.3903,286.6974,0,0.0026245,23.5474
4.91,9.4459,8.0616,101665.0383,52.5346,1,23.1715,286.704,0,0.0027066,23.2964
4.01,9.3814,8.0366,101636.1456,50.8978,1,22.7618,286.7125,0,0.0027677,22.8556
3.88,9.3426,7.9924,101607.6469,50.5479,1,22.2322,286.7226,0,0.0028145,22.2858
3.02,9.2972,7.8981,101583.6797,50.8315,1,21.6467,286.7336,0,0.0028534,21.6448
2.76,9.2184,7.731,101567.3298,51.2073,1,21.0634,286.7449,0,0.0028901,20.9932
3.4,9.1015,7.5011,101557.4758,51.583,1,20.553,286.7545,0,0.0029269,20.4299
3.09,8.9468,7.2268,101551.9445,51.9786,1,20.2045,286.7601,0,0.002965,20.0708
3.12,8.7547,6.926,101548.5625,52.4141,1,20.1304,286.7596,0,0.003006,20.044
3.19,8.5283,6.6171,101545.58,52.8956,1,20.4114,286.7525,0,0.0030505,20.4275
2.35,8.2809,6.3185,101542.9403,53.3742,1,20.8959,286.7442,0,0.0030967,21.0283
2.25,8.0274,6.048,101541.0101,53.7869,1,21.331,286.7421,0,0.0031425,21.5574
2.67,7.7812,5.8227,101540.1563,54.071,1,21.412,286.7533,0,0.0031853,21.6848
2.68,7.5492,5.6502,101540.6224,54.1831,1,20.9119,286.7824,0,0.0032234,21.1645
3.06,7.3126,5.5002,101542.1605,54.1584,1,20.0734,286.8236,0,0.0032571,20.2425
2.28,7.0447,5.3318,101544.3996,54.0516,1,19.2839,286.8685,0,0.0032873,19.323
0.98,6.7153,5.102,101546.9688,53.9175,1,18.9598,286.9086,0,0.003315,18.8581
0.42,6.3069,4.784,101549.7211,53.8016,1,19.429,286.938,0,0.0033416,19.2167
0.16,5.8568,4.4164,101553.4061,53.7126,1,20.393,286.9605,0,0.0033718,20.1075
0.21,5.4147,4.053,101558.9975,53.6499,1,21.2458,286.9824,0,0.0034108,20.9358
-0.08,5.027,3.745,101567.4688,53.6131,1,21.1113,287.01,10.8128,0.0034637,20.8747
-0.15,4.73,3.5315,101579.2781,53.6001,1,19.2195,287.0478,24.7446,0.0035333,19.1763
-0.14,4.5149,3.3983,101592.8215,53.603,1,16.2715,287.0923,42.4854,0.0036113,16.3447
-0.28,4.3533,3.3087,101605.9796,53.6121,1,13.9522,287.1383,61.2114,0.003687,13.413
-0.37,4.2013,3.2129,101616.6328,53.618,1,13.9522,287.1804,78.0989,0.0037498,11.5248
-0.38,4.0155,3.0701,101623.2057,53.6145,1,13.737,287.215,91.3059,0.0037917,11.5243
-0.37,3.7919,2.8905,101626.2989,53.6094,1,16.9357,287.245,102.9168,0.0038153,12.823
-0.37,3.537,2.6921,101627.0571,53.6139,1,20.7262,287.275,115.9976,0.0038262,14.3338
-0.37,3.2511,2.4764,101626.625,53.6392,1,23.4643,287.3095,133.6144,0.00383,14.6589
-0.37,2.9376,2.235,101625.9053,53.6986,0.99964,23.5047,287.3517,157.9287,0.0038312,12.3331
-0.36,2.6217,1.9768,101624.8334,53.813,0.99948,21.2546,287.3987,187.4834,0.0038312,7.4555
-0.36,2.3288,1.718,101623.1026,54.0056,0.99882,18.124,287.4461,219.9173,0.0038306,0.92533
-0.36,2.0613,1.4642,101620.4063,54.2992,1,16.5614,287.4896,252.8689,0.00383,79.74441
-0.35,1.7946,1.2175,101616.3303,54.703,0.99987,20.2304,287.527,285.1743,0.0038296,277.53521
-0.33,1.5198,1.0113,101610.0306,55.1693,0.98405,31.816,287.5644,320.4603,0.0038297,346.7348
-0.33,1.2469,0.92131,101600.5554,55.6366,0.93519,51.8463,287.6103,363.5512,0.0038298,345.5333
-0.31,0.99493,1.0075,101586.9531,56.0433,0.83594,73.4568,287.6731,419.2711,0.00383,345.2673
-0.29,0.77661,1.2339,101568.4233,56.3454,0.67757,88.8198,287.7558,489.8779,0.00383,345.5152
0.09,0.5721,1.5431,101544.77,56.5691,0.48593,97.8288,287.8409,567.3623,0.00383,351.5431
0.72,0.41541,1.9037,101515.9485,56.7583,0.29546,102.6531,287.9057,641.1488,0.00383,20.6301
1.18,0.60235,2.3035,101481.9141,56.9567,0.14063,104.8918,287.9272,700.6617,0.00383,70.0778
1.04,1.2103,2.731,101443.225,57.1994,0.047039,105.6185,287.8925,738.2155,0.00383,89.8212
1.9,1.9863,3.1392,101402.8515,57.4869,0.0048658,105.8817,287.8267,757.6867,0.00383,96.1267
1.19,2.7573,3.4733,101364.3667,57.8106,0,106.3654,287.7646,765.8419,0.00383,99.0694
2.2,3.3803,3.6798,101331.3438,58.1622,0,107.5463,287.7411,769.4478,0.00383,101.2019
2.27,3.7626,3.7351,101306.202,58.575,0.0035333,109.7093,287.7809,773.5926,0.00383,103.3677
3.7,3.9836,3.7242,101286.745,59.2495,0.0053533,112.262,287.8675,776.6514,0.00383,105.4738
3.47,4.1617,3.75,101269.6226,60.4278,0.0084029,114.2045,287.9746,775.3206,0.00383,107.0914
